CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
209565858010661,107546358010661,2008,23,27,3670,150,4,1,2008,17,1,2,0,0,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,39.95037190209989,39.95037190209989,39.95037190209989,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566337010661,107546342010661,2008,23,29,2735,150,1,1,2008,11,1,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566338010661,107546342010661,2008,23,29,2735,150,2,1,2008,71,4,2,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566339010661,107546342010661,2008,23,29,2735,150,3,1,2008,100,17,12,4,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566340010661,107546342010661,2008,23,29,2735,150,4,1,2008,15,3,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566235010661,107545090010661,2008,23,29,2862,150,1,1,2008,16,0,0,0,0,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,39.827258819561315,39.827258819561315,39.827258819561315,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566236010661,107545090010661,2008,23,29,2862,150,2,1,2008,22,2,0,0,0,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,39.827258819561315,39.827258819561315,39.827258819561315,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566237010661,107545090010661,2008,23,29,2862,150,3,1,2008,57,2,0,0,0,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,39.827258819561315,39.827258819561315,39.827258819561315,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566238010661,107545090010661,2008,23,29,2862,150,4,1,2008,23,4,0,0,0,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,23.89635529173679,39.827258819561315,39.827258819561315,39.827258819561315,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566150010661,107545130010661,2008,23,29,3154,150,1,1,2008,12,1,0,0,0,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,39.900743804199784,39.900743804199784,39.900743804199784,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566151010661,107545130010661,2008,23,29,3154,150,2,1,2008,32,4,0,0,0,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,39.900743804199784,39.900743804199784,39.900743804199784,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566152010661,107545130010661,2008,23,29,3154,150,3,1,2008,68,3,1,0,0,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,39.900743804199784,39.900743804199784,39.900743804199784,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566153010661,107545130010661,2008,23,29,3154,150,4,1,2008,62,6,2,0,0,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,23.94044628251987,39.900743804199784,39.900743804199784,39.900743804199784,BOCONNELL,2009-07-07 06:10:07,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
209566448010661,107545182010661,2008,23,29,3385,150,1,1,2008,39,14,5,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566449010661,107545182010661,2008,23,29,3385,150,2,1,2008,81,5,2,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566450010661,107545182010661,2008,23,29,3385,150,3,1,2008,10,3,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566451010661,107545182010661,2008,23,29,3385,150,4,1,2008,14,7,4,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
209566565010661,107545902010661,2008,23,31,3544,150,1,1,2008,20,10,1,0,0,11.853707195405455,23.81644436993246,23.81644436993246,11.853707195405455,23.81644436993246,23.81644436993246,19.756178659009095,39.69407394988743,39.69407394988743,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
209566566010661,107545902010661,2008,23,31,3544,150,2,2,2008,4,1,0,0,0,11.962737174527003,23.81644436993246,23.81644436993246,11.962737174527003,23.81644436993246,23.81644436993246,16.14263640314253,39.69407394988743,39.69407394988743,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
209566567010661,107545902010661,2008,23,31,3544,150,3,2,2008,17,1,2,0,0,11.962737174527003,23.81644436993246,23.81644436993246,11.962737174527003,23.81644436993246,23.81644436993246,16.14263640314253,39.69407394988743,39.69407394988743,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
209566568010661,107545902010661,2008,23,31,3544,150,4,1,2008,27,4,1,0,0,11.853707195405455,23.81644436993246,23.81644436993246,11.853707195405455,23.81644436993246,23.81644436993246,19.756178659009095,39.69407394988743,39.69407394988743,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
209566658010661,107545588010661,2008,23,31,3691,150,1,1,2008,8,4,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
209566659010661,107545588010661,2008,23,31,3691,150,2,1,2008,15,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
209566660010661,107545588010661,2008,23,31,3691,150,3,1,2008,4,0,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
209566661010661,107545588010661,2008,23,31,3691,150,4,1,2008,24,4,3,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2009-07-07 06:10:08,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224397636010661,145024165010661,2009,23,3,203,150,2,1,2009,7,3,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224361501010661,145024121010661,2009,23,1,2026,150,3,2,2009,5,3,0,0,0,5.970223141259935,23.970223141259936,23.970223141259936,5.970223141259935,23.970223141259936,23.970223141259936,9.950371902099892,39.95037190209989,39.95037190209989,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224397635010661,145024165010661,2009,23,3,203,150,1,1,2009,35,5,3,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224391809010661,145024579010661,2009,23,3,179,150,1,1,2009,7,2,0,0,0,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,39.92541867965679,39.92541867965679,39.92541867965679,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224391810010661,145024579010661,2009,23,3,179,150,2,1,2009,19,6,3,0,0,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,39.92541867965679,39.92541867965679,39.92541867965679,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224391811010661,145024579010661,2009,23,3,179,150,3,1,2009,5,2,1,0,0,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,39.92541867965679,39.92541867965679,39.92541867965679,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224391812010661,145024579010661,2009,23,3,179,150,4,1,2009,18,0,0,0,0,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,23.95525120779407,39.92541867965679,39.92541867965679,39.92541867965679,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224397637010661,145024165010661,2009,23,3,203,150,3,1,2009,12,5,4,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224397638010661,145024165010661,2009,23,3,203,150,4,1,2009,44,17,4,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224395750010661,145024661010661,2009,23,3,299,150,4,1,2009,18,6,1,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224395747010661,145024661010661,2009,23,3,299,150,1,1,2009,24,5,2,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224395748010661,145024661010661,2009,23,3,299,150,2,2,2009,53,5,1,0,0,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224395749010661,145024661010661,2009,23,3,299,150,3,1,2009,12,5,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224379136010661,145024717010661,2009,23,3,465,150,1,1,2009,24,2,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224379137010661,145024717010661,2009,23,3,465,150,2,1,2009,18,2,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224379138010661,145024717010661,2009,23,3,465,150,3,1,2009,6,2,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224379139010661,145024717010661,2009,23,3,465,150,4,1,2009,39,3,2,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224397173010661,145024179010661,2009,23,3,575,150,1,1,2009,5,1,0,0,0,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,39.98752338877845,39.98752338877845,39.98752338877845,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224397174010661,145024179010661,2009,23,3,575,150,2,1,2009,3,1,0,0,0,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,39.98752338877845,39.98752338877845,39.98752338877845,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224397175010661,145024179010661,2009,23,3,575,150,3,1,2009,6,0,1,0,0,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,39.98752338877845,39.98752338877845,39.98752338877845,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224397176010661,145024179010661,2009,23,3,575,150,4,1,2009,1,0,0,0,0,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,23.992514033267067,39.98752338877845,39.98752338877845,39.98752338877845,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224396244010661,145023875010661,2009,23,3,621,150,4,1,2009,6,3,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224396241010661,145023875010661,2009,23,3,621,150,1,1,2009,5,2,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224396242010661,145023875010661,2009,23,3,621,150,2,1,2009,7,4,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224396243010661,145023875010661,2009,23,3,621,150,3,1,2009,16,2,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224395213010661,145024649010661,2009,23,3,803,150,1,1,2009,19,2,1,0,0,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,39.83863909507812,39.83863909507812,39.83863909507812,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224395214010661,145024649010661,2009,23,3,803,150,2,1,2009,8,2,1,0,0,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,39.83863909507812,39.83863909507812,39.83863909507812,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224395215010661,145024649010661,2009,23,3,803,150,3,1,2009,16,2,2,0,0,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,39.83863909507812,39.83863909507812,39.83863909507812,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224395216010661,145024649010661,2009,23,3,803,150,4,1,2009,16,1,0,0,0,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,23.90318345704687,39.83863909507812,39.83863909507812,39.83863909507812,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224396656010661,145023855010661,2009,23,3,858,150,1,1,2009,5,0,0,0,0,17.867236234419572,23.867236234419572,23.867236234419572,17.867236234419572,23.867236234419572,23.867236234419572,29.778727057365952,39.77872705736595,39.77872705736595,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
224396657010661,145023855010661,2009,23,3,858,150,2,1,2009,0,0,0,0,0,17.867236234419572,23.867236234419572,23.867236234419572,17.867236234419572,23.867236234419572,23.867236234419572,29.778727057365952,39.77872705736595,39.77872705736595,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
224396658010661,145023855010661,2009,23,3,858,150,3,2,2009,0,0,0,0,0,6.0,23.867236234419572,23.867236234419572,6.0,23.867236234419572,23.867236234419572,10.0,39.77872705736595,39.77872705736595,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
224396659010661,145023855010661,2009,23,3,858,150,4,1,2009,3,0,0,0,0,17.867236234419572,23.867236234419572,23.867236234419572,17.867236234419572,23.867236234419572,23.867236234419572,29.778727057365952,39.77872705736595,39.77872705736595,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
224398549010661,145024437010661,2009,23,3,1361,150,4,1,2009,18,5,3,0,0,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,39.95037190209989,39.95037190209989,39.95037190209989,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398546010661,145024437010661,2009,23,3,1361,150,1,1,2009,27,1,1,0,0,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,39.95037190209989,39.95037190209989,39.95037190209989,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398547010661,145024437010661,2009,23,3,1361,150,2,1,2009,48,9,2,0,0,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,39.95037190209989,39.95037190209989,39.95037190209989,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398548010661,145024437010661,2009,23,3,1361,150,3,1,2009,31,3,2,0,0,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,23.970223141259936,39.95037190209989,39.95037190209989,39.95037190209989,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224382473010661,145023995010661,2009,23,3,1506,150,3,2,2009,4,0,0,0,0,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:44,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398094010661,145023647010661,2009,23,3,2034,150,1,1,2009,26,9,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398095010661,145023647010661,2009,23,3,2034,150,2,1,2009,29,8,2,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398096010661,145023647010661,2009,23,3,2034,150,3,1,2009,27,4,2,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224398097010661,145023647010661,2009,23,3,2034,150,4,1,2009,31,2,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224402913010661,145024257010661,2009,23,5,513,150,1,1,2009,60,17,1,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224402914010661,145024257010661,2009,23,5,513,150,2,1,2009,20,3,4,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224402915010661,145024257010661,2009,23,5,513,150,3,1,2009,18,6,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
225559865010661,145024377010661,2009,23,7,1800,150,1,1,2009,55,11,1,0,0,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,39.22380503990358,39.22380503990358,39.22380503990358,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
225559866010661,145024377010661,2009,23,7,1800,150,2,1,2009,25,10,7,0,0,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,39.22380503990358,39.22380503990358,39.22380503990358,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
225559867010661,145024377010661,2009,23,7,1800,150,3,1,2009,17,4,1,0,0,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,39.22380503990358,39.22380503990358,39.22380503990358,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
225559868010661,145024377010661,2009,23,7,1800,150,4,1,2009,38,16,3,0,0,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,23.534283023942148,39.22380503990358,39.22380503990358,39.22380503990358,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224391835010661,145024705010661,2009,23,9,1447,150,1,1,2009,0,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224391836010661,145024705010661,2009,23,9,1447,150,2,1,2009,4,5,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224391837010661,145024705010661,2009,23,9,1447,150,3,1,2009,8,3,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224391838010661,145024705010661,2009,23,9,1447,150,4,1,2009,4,9,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
224386956010661,145024863010661,2009,23,9,2014,150,2,2,2009,28,3,0,0,0,21.14108328657149,23.541083286571492,23.541083286571492,21.14108328657149,23.541083286571492,23.541083286571492,36.835138810952486,39.235138810952485,39.235138810952485,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
224384897010661,174547567010661,2009,23,7,5351,150,1,1,2009,44,13,9,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224384898010661,174547567010661,2009,23,7,5351,150,2,1,2009,42,15,4,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224384899010661,174547567010661,2009,23,7,5351,150,3,1,2009,5,2,3,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224384900010661,174547567010661,2009,23,7,5351,150,4,2,2009,0,0,0,0,0,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
224386955010661,145024863010661,2009,23,9,2014,150,1,2,2009,5,1,0,0,0,21.14108328657149,23.541083286571492,23.541083286571492,21.14108328657149,23.541083286571492,23.541083286571492,36.835138810952486,39.235138810952485,39.235138810952485,BOCONNELL,2010-08-17 07:49:45,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
